Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Hydrology_Category_Original,Raw_Hydrology,Flood_Risk_Index,Runoff_Index,Cluster,PC1_PCA,PC2_PCA,TSNE1,TSNE2
Coarse loamy,Brown Earth: Well drained mineral soils,-1.221167665150129,-0.18488481862536577,Poorly Drained,Poorly Drained,6,1.0362828465247633,-1.778832334849871,1,-3.5250830724390223,1.4181955388611285,-54.42294,57.684208
Fine loamy,Luvisol: Well drained mineral soils,-0.7820446200230519,-0.14163147935633674,Well Drained,Well Drained,0,0.6404131406667151,3.782044620023052,0,4.613634133886016,0.6729158771891158,52.179714,37.929
Clayey,Surface-water Gley: Poorly drained mineral soil,-0.3192764884439629,-0.9490271457115449,Well Drained,Well Drained,0,-0.629750657267582,3.319276488443963,0,4.260080229376897,-0.6035946745482398,63.60227,-44.176777
Loamy,Brown Podzolic: Well drained acid mineral soil,-0.5185707932845924,-0.09261102818477053,Poorly Drained,Poorly Drained,6,0.4259597650998219,-2.481429206715408,1,-4.05443602036924,0.6692978779431765,-54.15459,30.685202
Fine loamy,Brown Earth: Well drained mineral soils,0.7019660792986979,-0.08972747223350193,Well Drained,Well Drained,0,-0.7916935515321999,2.298033920701302,0,3.4947396904657193,-1.0378972293014217,11.834381,-59.296673
Peat,Peat soils,2.935863823952986,1.9893163686311592,Peat,Peat,4,-0.9465474553218269,-3.935863823952986,3,-3.8246955215182066,-1.631882460940115,-14.088904,-33.943382
Fine loamy,Brown Earth: Well drained mineral soils,0.009502816716849556,-0.479007525654763,Poorly Drained,Poorly Drained,6,-0.48851034237161256,-3.0095028167168496,1,-4.454867937386263,-0.30474310558845985,-54.42172,-16.173094
Peat,Peat soils,-0.4971776193186492,-1.2806360801074341,Peat,Peat,4,-0.7834584607887849,-0.5028223806813508,2,-1.2540517232817556,-0.5159209044162003,15.982649,-20.536854
Peat,Peat soils,-0.2584748361197031,-0.07530969247715893,Peat,Peat,4,0.1831651436425442,-0.7415251638802969,2,-1.4272787411810477,0.2887826559836041,0.23873477,10.671835
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.557979271642909,-0.5712813160953583,Poorly Drained,Poorly Drained,6,-0.013302044452449313,-2.442020728357091,1,-4.027413655086214,0.2841266532026153,-41.547836,14.910582
Fine loamy,Brown Earth: Well drained mineral soils,-0.17290214025592987,-0.4847746375573002,Poorly Drained,Poorly Drained,6,-0.31187249730137034,-2.82709785974407,1,-4.317337246331432,-0.09390840282616575,-52.224678,-3.517866
Coarse loamy,Brown Earth: Well drained mineral soils,0.7188554271665478,-0.6520208827308791,Well Drained,Well Drained,0,-1.3708763098974268,2.281144572833452,0,3.478832927475395,-1.5651897273450914,4.6618013,-74.55789
Fine loamy,Brown Earth: Well drained mineral soils,-0.6514336631783455,-1.338307199132806,Poorly Drained,Poorly Drained,6,-0.6868735359544604,-2.3485663368216545,1,-3.9612571723566576,-0.29718162139552773,-28.189766,-8.043495
Loamy,Brown Podzolic: Well drained acid mineral soil,0.4531296873790419,0.08905299674515131,Poorly Drained,Poorly Drained,6,-0.3640766906338906,-3.453129687379042,1,-4.786233284665609,-0.3176760741457768,-65.60903,-20.654472
Peat,Peat soils,1.950651864995072,0.9973731213947605,Peat,Peat,4,-0.9532787436003114,-2.9506518649950717,3,-3.0872756203676106,-1.3599221900461034,-8.786659,-29.408129
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.6118895573368315,-0.20218615433297737,Well Drained,Well Drained,0,-0.8140757116698089,2.3881104426631685,0,3.5620382479681876,-1.0326697637335909,12.93697,-59.7327
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.005134618101953711,-1.0153489325907228,Poorly Drained,Poorly Drained,6,-1.010214314488769,-2.9948653818980464,1,-4.446852063784737,-0.7712824210183621,-39.212097,-33.33652
Fine loamy,Luvisol: Well drained mineral soils,-0.4870440105979392,-1.127807614690198,Well Drained,Well Drained,0,-0.6407636040922589,3.4870440105979394,0,4.385596689186367,-0.5661852540424275,82.06739,-33.02673
Fine loamy,Brown Earth: Well drained mineral soils,-0.05692861823002686,-0.5453293125339408,Well Drained,Well Drained,0,-0.4884006943039139,3.056928618230027,0,4.064502475859365,-0.5501080219316543,44.239162,-34.84731
Coarse loamy,Brown Earth: Well drained mineral soils,0.2797323826024489,-0.11856303174618794,Well Drained,Well Drained,0,-0.39829541434863686,2.720267617397551,0,3.8130104843696158,-0.5638248582827908,29.953287,-33.72876
Loamy,Podzols: Well drained acid mineral soil,-0.8788768811320582,1.130016695153116,Poorly Drained,Poorly Drained,6,2.0088935762851743,-2.121123118867942,1,-3.7758147682722765,2.1990673607758935,-89.72966,33.904507
Fine loamy,Luvisol: Well drained mineral soils,0.3889501654812122,-0.4617061899471514,Well Drained,Well Drained,0,-0.8506563554283636,2.611049834518788,0,3.7287082317852747,-1.0027571157218942,20.304087,-59.26331
Fine loamy,Brown Earth: Well drained mineral soils,-0.5151929237110224,-0.6231853232181931,Well Drained,Well Drained,0,-0.10799239950717066,3.515192923711022,0,4.409669937883349,-0.07758673963207396,67.35854,-1.2285098
Fine loamy,Luvisol: Well drained mineral soils,0.3821944263340719,-0.5712813160953583,Well Drained,Well Drained,0,-0.9534757424294302,2.6178055736659283,0,3.7331855325639864,-1.0936120406167045,20.135494,-61.2895
Coarse loamy,Brown Earth: Well drained mineral soils,-1.1716255775081241,-0.5453293125339408,Poorly Drained,Poorly Drained,6,0.6262962649741833,-1.8283744224918759,1,-3.5644776025669485,1.0343333779402868,-47.51514,49.13383
Peat,Peat soils,-1.0331329249917545,0.35722370021313116,Peat,Peat,4,1.3903566252048856,0.033132924991754464,2,-0.8406217043821103,1.5964982733505706,-1.506587,44.46321
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.5928839239031323,-0.637603102974536,Poorly Drained,Poorly Drained,6,-0.04471917907140377,-2.4071160760968677,1,-4.001463663427648,0.2656331060115672,-40.220844,14.959309
Fine loamy,Luvisol: Well drained mineral soils,-0.0535507486564569,-0.6693222184384907,Well Drained,Well Drained,0,-0.6157714697820338,3.053550748656457,0,4.061256109315872,-0.6659724499580533,46.279243,-45.939053
All,River alluvium,-0.6840864023895221,-0.9980475968831112,AlluvMIN,AlluvMIN,2,-0.31396119449358906,1.6840864023895221,0,1.71171562737311,-0.1276741321056728,12.101821,66.88466
Peat,Peat soils,0.8427106448641143,1.383769618864753,Peat,Peat,4,0.5410589740006387,-1.8427106448641144,2,-2.249528598509932,0.30090520391843556,-14.881157,-0.10459544
Peat,Peat soils,4.562871001889199,2.1882817292686925,Peat,Peat,4,-2.374589272620507,-5.562871001889199,3,-5.050603791143543,-3.3793828424840266,-17.049288,-43.465565
Peat,Peat soils,2.80187499753471,0.7176681941217062,Poorly Drained,Poorly Drained,6,-2.0842068034130037,-5.801874997534711,3,-6.5540284881302675,-2.5323713290976757,-68.83018,-62.270687
Fine loamy,Luvisol: Well drained mineral soils,-0.014142270298140323,-0.5568635363390152,Well Drained,Well Drained,0,-0.5427212660408749,3.0141422702981404,0,4.0321695512655005,-0.6111894524783488,43.965534,-42.96145
Peat,Peat soils,-0.07269200957335355,0.6167437358273052,Peat,Peat,4,0.6894357454006588,-0.9273079904266465,2,-1.56348856911304,0.6930999965358623,-8.106155,24.096218
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-0.7336284894685485,-0.16469992696648555,Well Drained,Well Drained,0,0.568928562502063,3.7336284894685488,0,4.576990417629824,0.5947606889972527,51.349346,33.51615
Loamy,Podzols: Well drained acid mineral soil,-0.9205372725394215,0.4494974906537264,Poorly Drained,Poorly Drained,6,1.370034763193148,-2.0794627274605784,1,-3.748231835947484,1.6344595204172006,-84.21919,42.30758
Peat,Peat soils,-0.6615672718990554,3.8290250655405265,Peat,Peat,4,4.4905923374395815,-0.3384327281009446,2,-1.101273836123586,4.288605998052413,-23.82095,53.255436
Fine loamy,Luvisol: Well drained mineral soils,-0.8192011853323218,-0.8596369112222183,Well Drained,Well Drained,0,-0.04043572588989652,3.8192011853323216,0,4.637609148714646,0.06915450609100893,79.75722,10.032835
Loamy,Podzols: Well drained acid mineral soil,-1.0669116207274545,-0.020522129403055516,Poorly Drained,Poorly Drained,6,1.046389491324399,-1.9330883792725455,1,-3.640490933584296,1.3837814973124618,-56.07087,56.52165
All,River alluvium,-0.0377873573131302,-0.43287063043446544,AlluvMIN,AlluvMIN,2,-0.39508327312133523,1.0377873573131302,0,1.2274860287990235,-0.38325043495754674,13.969168,57.651943
Fine loamy,Brown Earth: Well drained mineral soils,-1.0365107945653245,-0.17046703886902276,Well Drained,Well Drained,0,0.8660437556963017,4.0365107945653245,0,4.805380751826306,0.9482869372281303,55.77699,53.869965
Peat,Peat soils,1.950651864995072,0.27936768952887897,Peat,Peat,4,-1.671284175466193,-2.9506518649950717,3,-3.0913227384705175,-2.007691234045736,-6.8854504,-35.10983
Fine loamy,Brown Earth: Well drained mineral soils,0.1727665127727325,-0.363665287604019,Well Drained,Well Drained,0,-0.5364318003767515,2.8272334872272675,0,3.892298714650358,-0.6582620818355933,34.815834,-37.42453
Fine loamy,Luvisol: Well drained mineral soils,1.4766241681707493,0.4494974906537264,Poorly Drained,Poorly Drained,6,-1.027126677517023,-4.4766241681707495,3,-5.5560839878033175,-1.2047021646539622,-73.92886,-40.155304
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.6220231660575415,0.8849144392952851,Well Drained,Well Drained,0,0.26289127323774364,2.3779768339424585,0,3.560523412434378,-0.06391310297819208,29.376179,-9.662852
Fine loamy,Luvisol: Well drained mineral soils,-0.7933041852682852,0.13807344791671752,Poorly Drained,Poorly Drained,6,0.9313776331850027,-2.206695814731715,1,-3.845941788875976,1.202806512598663,-61.640278,46.983784
Fine loamy,Luvisol: Well drained mineral soils,-0.6187809239671689,-0.18488481862536577,Well Drained,Well Drained,0,0.4338961053418031,3.6187809239671687,0,4.490262777800574,0.4405265980252596,50.8178,25.570381
Fine loamy,Brown Earth: Well drained mineral soils,-0.3496773146060928,0.0746352169888083,Well Drained,Well Drained,0,0.4243125315949011,3.349677314606093,0,4.288777416704909,0.35593775034803066,42.751534,16.570395
Fine loamy,Luvisol: Well drained mineral soils,-0.041165226886700323,-0.6635551065359535,Poorly Drained,Poorly Drained,6,-0.6223898796492532,-2.9588347731132996,1,-4.417696161061019,-0.4112274972235611,-48.89485,-18.469559
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.7201170111742686,-0.4905417494598374,Well Drained,Well Drained,0,0.2295752617144312,3.7201170111742687,0,4.564963907150918,0.2847904210522133,63.771633,22.566137
Peat,Peat soils,1.1050585150780503,1.9316452496057872,Peat,Peat,4,0.8265867345277369,-2.10505851507805,2,-2.4442936777096103,0.484465961755831,-18.809639,-3.5512125
Fine loamy,Brown Earth: Well drained mineral soils,-0.8349645766756483,-0.6462537708283419,Well Drained,Well Drained,0,0.18871080584730637,3.8349645766756484,0,4.650700084312388,0.28033410365481826,72.055244,23.54923
Coarse loamy,Brown Earth: Well drained mineral soils,-0.775288880875912,0.17844323123447794,Poorly Drained,Poorly Drained,6,0.9537321121103899,-2.224711119124088,1,-3.859300728761056,1.2178902085324772,-62.07987,46.684704
Peat,Peat soils,1.4327118637143397,1.0694620201764755,Peat,Peat,4,-0.36324984353786416,-2.4327118637143395,2,-2.6962577332539244,-0.6814448485053392,-13.273404,-14.167537
Loamy,Podzols: Well drained acid mineral soil,1.4360897332879097,0.15537478362432913,Poorly Drained,Poorly Drained,6,-1.2807149496635806,-4.4360897332879095,3,-5.52717224385006,-1.4220449688663863,-72.10742,-41.514687
Fine loamy,Brown Earth: Well drained mineral soils,1.5892198206230825,0.00831343010963049,Poorly Drained,Poorly Drained,6,-1.580906390513452,-4.589219820623082,3,-5.643486325553937,-1.7360855111797182,-69.31217,-49.698193
Fine loamy,Luvisol: Well drained mineral soils,-0.44650957571509936,-0.9519107016628136,Well Drained,Well Drained,0,-0.5054011259477142,3.4465095757150994,0,4.35601855229247,-0.4555032161110678,74.10404,-27.060413
Peat,Peat soils,1.7254605600904056,0.8676131035876735,Poorly Drained,Poorly Drained,6,-0.8578474565027321,-4.725460560090406,3,-5.741390607368505,-1.122205311369287,-76.925575,-41.83944
Fine loamy,Luvisol: Well drained mineral soils,-0.004008661577430284,-1.0182324885419913,Well Drained,Well Drained,0,-1.0142238269645611,3.0040086615774304,0,4.021926593557953,-1.0394286817944474,42.90996,-69.08457
Peat,Peat soils,-0.14137535756927666,-0.6808564422435651,Peat,Peat,4,-0.5394810846742885,-0.8586246424307233,2,-1.5190041498275402,-0.39621943387587844,6.659454,-11.810265
Fine loamy,Groundwater Gley: Poorly drained mineral soil,-0.5996396630502723,-0.3261790602375272,Poorly Drained,Poorly Drained,6,0.2734606028127451,-2.4003603369497277,1,-3.9946133536408075,0.5545945683615211,-47.362026,30.156126
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.2842362087005423,-0.6404866589258047,Poorly Drained,Poorly Drained,6,-0.924722867626347,-3.284236208700542,1,-4.662972085206957,-0.7758161697379574,-51.555153,-34.29977
Fine loamy,Brown Earth: Well drained mineral soils,1.2356694719227568,-0.7327604493663998,Well Drained,Well Drained,0,-1.9684299212891565,1.7643305280772432,0,3.088615435446018,-2.2501379493536033,-9.093799,-77.99256
Fine loamy,Brown Earth: Well drained mineral soils,-0.8169492722832751,-0.043590577013204325,Well Drained,Well Drained,0,0.7733586952700707,3.816949272283275,0,4.6405105742669335,0.8027068099497908,48.91429,45.87319
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.8203271418568452,-1.3267729753277315,Poorly Drained,Poorly Drained,6,-0.5064458334708863,-2.179672858143155,1,-3.833818826904243,-0.08674081615274576,-29.639818,6.527465
All,River alluvium,0.977825427806914,-0.26850794121215515,AlluvMIN,AlluvMIN,2,-1.246333369019069,0.02217457219308605,0,0.46247417739269503,-1.437842347647528,11.798494,52.3516
Peat,Peat soils,-1.0500222728596045,-0.16469992696648555,Poorly Drained,Poorly Drained,6,0.885322345893119,-1.9499777271403955,1,-3.6540409410528474,1.2337039044091402,-54.087986,53.417744
Peat,Peat soils,-0.7189910546497453,-0.16469992696648555,Peat,Peat,4,0.5542911276832598,-0.28100894535025467,2,-1.0804779820157326,0.7535651415565213,7.3806252,28.599873
Fine loamy,Brown Earth: Well drained mineral soils,-0.748265924287352,-1.136458282544004,Poorly Drained,Poorly Drained,6,-0.388192358256652,-2.251734075712648,1,-3.887092051580991,-0.00039121137332698286,-31.045332,6.117451
All,River alluvium,-0.8383424462492184,0.9166335547592397,AlluvMIN,AlluvMIN,2,1.754976001008458,1.8383424462492184,0,1.8388422517572427,1.7824085060602886,-0.5525974,87.11764
Peat,Peat soils,-0.4633989235829493,1.052160684468864,Peat,Peat,4,1.5155596080518134,-0.5366010764170507,2,-1.2663773191202952,1.5486711426914792,-10.377934,38.901146
Loamy,Podzols: Well drained acid mineral soil,-1.129048747566321,2.891869381378231,Poorly Drained,Poorly Drained,6,4.020918128944552,-1.870951252433679,1,-3.577213346614263,4.084872694207893,-98.18424,27.858374
Peat,Peat soils,0.4632632960997519,1.0867633558840872,Peat,Peat,4,0.6235000597843353,-1.4632632960997518,2,-1.9650372894856776,0.48236423709733056,-14.35069,3.7650435
Fine loamy,Luvisol: Well drained mineral soils,-0.30576501014968305,-0.8308013517095323,Well Drained,Well Drained,0,-0.5250363415598492,3.305765010149683,0,4.2505567557969774,-0.5129366984131851,61.807262,-36.65539
Peat,Peat soils,1.410192733223873,0.8387775440749875,Peat,Peat,4,-0.5714151891488856,-2.410192733223873,2,-2.680574901294891,-0.8628920999486193,-9.968853,-20.821352
All,River alluvium,0.25045751296484237,-0.43863774233700265,AlluvMIN,AlluvMIN,2,-0.689095255301845,0.7495424870351577,0,1.0100697027210517,-0.7298462556145789,13.580079,54.420773
Fine loamy,Luvisol: Well drained mineral soils,1.7885141254637125,-0.3521310637989446,Well Drained,Well Drained,0,-2.1406451892626572,1.2114858745362875,0,2.673825523845612,-2.56152314171155,-12.916144,-74.58935
Fine loamy,Brown Earth: Well drained mineral soils,-0.2224442273349565,-0.9547942576140821,Well Drained,Well Drained,0,-0.7323500302791256,3.2224442273349565,0,4.187020345673511,-0.7234843014701394,56.04023,-56.814705
Coarse loamy,Brown Earth: Well drained mineral soils,-0.6683230110461954,-0.5683977601440896,Well Drained,Well Drained,0,0.0999252509021058,3.6683230110461955,0,4.525463908023801,0.15320637533994008,65.283966,13.750294
Coarse loamy,Brown Earth: Well drained mineral soils,-0.42173853217558605,-0.23390526979693196,Poorly Drained,Poorly Drained,6,0.18783326237865408,-2.578261467824414,1,-4.128259817931408,0.42713859211371596,-53.07856,19.89045
Fine loamy,Brown Earth: Well drained mineral soils,-0.9655755335203547,-0.020522129403055516,Well Drained,Well Drained,0,0.9450534041172992,3.965575533520355,0,4.752729133883939,0.9995493583912235,50.145454,54.45175
Loamy,Podzols: Well drained acid mineral soil,4.484054045172566,4.319229577256189,Poorly Drained,Poorly Drained,6,-0.16482446791637706,-7.484054045172566,3,-7.802366265479893,-1.2754675538600129,-85.24117,-50.25979
Fine loamy,Brown Earth: Well drained mineral soils,2.0396024304324145,-0.24832304955327497,Well Drained,Well Drained,0,-2.2879254799856894,0.9603975695675855,0,2.485048963180746,-2.7652549694992397,-14.167659,-73.88424
Loamy,Podzols: Well drained acid mineral soil,2.1071598219038146,0.21881301455223834,Poorly Drained,Poorly Drained,6,-1.8883468073515761,-5.107159821903815,3,-6.032911371004632,-2.159617606487695,-73.189415,-52.529816
Fine loamy,Luvisol: Well drained mineral soils,-0.023149922494326937,-0.8884724707349043,Well Drained,Well Drained,0,-0.8653225482405774,3.023149922494327,0,4.0370936446814785,-0.8996913677222053,44.07219,-61.98191
Fine loamy,Brown Earth: Well drained mineral soils,0.07368233861467943,-0.5539799803877467,Poorly Drained,Poorly Drained,6,-0.6276623190024261,-3.073682338614679,1,-4.503692394004202,-0.4483948934968255,-52.648033,-21.103973
